filename	language	family	model	PER	PFER	PER_folded	PFER_folded
fleurs_deu_011	German	Indo-European	whipa_comb	0.6587	0.1664	0.5090	0.1578
fleurs_deu_011	German	Indo-European	whipa_large	0.5509	0.1238	0.4072	0.1089
fleurs_deu_011	German	Indo-European	zipa	0.6587	0.0770	0.3772	0.0425
fleurs_deu_011	German	Indo-European	zipa_large	0.6707	0.0881	0.3832	0.0491
fleurs_deu_012	German	Indo-European	allophant	0.5845	0.0814	0.5282	0.0557
fleurs_deu_012	German	Indo-European	allosaurus	0.6761	0.1736	0.5775	0.1477
fleurs_deu_012	German	Indo-European	multipa	0.5704	0.1287	0.4648	0.1109
fleurs_deu_012	German	Indo-European	powsm	0.3944	0.0666	0.2887	0.0420
fleurs_deu_012	German	Indo-European	wav2vec2phoneme	0.4366	0.0660	0.3380	0.0415
fleurs_deu_012	German	Indo-European	whipa	0.6268	0.1298	0.5704	0.1277
fleurs_deu_012	German	Indo-European	whipa_comb	0.6549	0.1498	0.5000	0.1523
fleurs_deu_012	German	Indo-European	whipa_large	0.5845	0.1006	0.4366	0.0968
fleurs_deu_012	German	Indo-European	zipa	0.6690	0.0710	0.3944	0.0427
fleurs_deu_012	German	Indo-European	zipa_large	0.6549	0.0703	0.3803	0.0422
fleurs_deu_013	German	Indo-European	allophant	0.5390	0.0906	0.4935	0.0612
fleurs_deu_013	German	Indo-European	allosaurus	0.6039	0.1391	0.5065	0.1196
fleurs_deu_013	German	Indo-European	multipa	0.5974	0.1732	0.5195	0.1590
fleurs_deu_013	German	Indo-European	powsm	0.4091	0.0729	0.3442	0.0523
fleurs_deu_013	German	Indo-European	wav2vec2phoneme	0.4740	0.0563	0.4221	0.0376
fleurs_deu_013	German	Indo-European	whipa	0.7403	0.1798	0.6364	0.1600
fleurs_deu_013	German	Indo-European	whipa_comb	0.7532	0.2174	0.5974	0.2127
fleurs_deu_013	German	Indo-European	whipa_large	0.5844	0.1241	0.4221	0.1136
fleurs_deu_013	German	Indo-European	zipa	0.7078	0.0775	0.4091	0.0504
fleurs_deu_013	German	Indo-European	zipa_large	0.7338	0.0920	0.3831	0.0654
fleurs_deu_014	German	Indo-European	allophant	0.6688	0.1381	0.6433	0.1214
fleurs_deu_014	German	Indo-European	allosaurus	0.5860	0.1659	0.4204	0.1313
fleurs_deu_014	German	Indo-European	multipa	0.6178	0.1907	0.6115	0.1772
fleurs_deu_014	German	Indo-European	powsm	0.5032	0.1533	0.4522	0.1134
fleurs_deu_014	German	Indo-European	wav2vec2phoneme	0.5350	0.1274	0.4650	0.0919
fleurs_deu_014	German	Indo-European	whipa	0.7771	0.2450	0.6943	0.2335
fleurs_deu_014	German	Indo-European	whipa_comb	0.7261	0.2058	0.6369	0.1905
fleurs_deu_014	German	Indo-European	whipa_large	0.6178	0.1454	0.5159	0.1375
fleurs_deu_014	German	Indo-European	zipa	0.7197	0.1290	0.5032	0.0945
fleurs_deu_014	German	Indo-European	zipa_large	0.7325	0.1322	0.5096	0.0976
fleurs_deu_015	German	Indo-European	allophant	0.5926	0.1346	0.5556	0.1262
fleurs_deu_015	German	Indo-European	allosaurus	0.6481	0.1505	0.4815	0.1381
fleurs_deu_015	German	Indo-European	multipa	0.5741	0.1049	0.4074	0.1242
fleurs_deu_015	German	Indo-European	powsm	0.5370	0.1840	0.4259	0.1763
fleurs_deu_015	German	Indo-European	wav2vec2phoneme	0.5000	0.0883	0.4444	0.0799
fleurs_deu_015	German	Indo-European	whipa	0.6481	0.1462	0.5370	0.1235
fleurs_deu_015	German	Indo-European	whipa_comb	0.6852	0.1474	0.5556	0.1373
fleurs_deu_015	German	Indo-European	whipa_large	0.5741	0.1219	0.4259	0.1242
fleurs_deu_015	German	Indo-European	zipa	0.6481	0.1516	0.3889	0.1424
fleurs_deu_015	German	Indo-European	zipa_large	0.6481	0.1516	0.3889	0.1424
fleurs_deu_016	German	Indo-European	allophant	0.9467	0.4450	0.9333	0.4339
fleurs_deu_016	German	Indo-European	allosaurus	1.0267	0.4450	1.0000	0.4289
fleurs_deu_016	German	Indo-European	multipa	0.8133	0.3597	0.7067	0.3608
fleurs_deu_016	German	Indo-European	powsm	0.5867	0.2528	0.5200	0.2439
fleurs_deu_016	German	Indo-European	wav2vec2phoneme	0.7733	0.4539	0.7333	0.4439
fleurs_deu_016	German	Indo-European	whipa	1.1333	0.5386	1.0933	0.6106
fleurs_deu_016	German	Indo-European	whipa_comb	1.0667	0.4289	1.0133	0.4822
fleurs_deu_016	German	Indo-European	whipa_large	0.8800	0.3953	0.8133	0.4222
fleurs_deu_016	German	Indo-European	zipa	1.0133	0.4422	0.7333	0.4322
fleurs_deu_016	German	Indo-European	zipa_large	0.6933	0.1431	0.4133	0.1336
fleurs_deu_017	German	Indo-European	allophant	0.5079	0.0681	0.4127	0.0301
fleurs_deu_017	German	Indo-European	allosaurus	0.4286	0.1283	0.2857	0.0865
fleurs_deu_017	German	Indo-European	multipa	0.5873	0.1353	0.5238	0.1122
fleurs_deu_017	German	Indo-European	powsm	0.3810	0.1081	0.3492	0.0913
fleurs_deu_017	German	Indo-European	wav2vec2phoneme	0.3651	0.0532	0.2698	0.0356
fleurs_deu_017	German	Indo-European	whipa	1.0000	0.6194	1.0000	0.6272
fleurs_deu_017	German	Indo-European	whipa_comb	0.8413	0.2474	0.7937	0.2446
fleurs_deu_017	German	Indo-European	whipa_large	0.6190	0.1353	0.5873	0.1340
fleurs_deu_017	German	Indo-European	zipa	0.5238	0.1095	0.3492	0.0913
fleurs_deu_017	German	Indo-European	zipa_large	0.5079	0.1101	0.3492	0.0913
fleurs_deu_018	German	Indo-European	allophant	0.4717	0.0542	0.4528	0.0464
fleurs_deu_018	German	Indo-European	allosaurus	0.8679	0.2150	0.7925	0.2131
fleurs_deu_018	German	Indo-European	multipa	0.5377	0.1146	0.4245	0.1297
fleurs_deu_018	German	Indo-European	powsm	0.3585	0.0765	0.3113	0.0702
fleurs_deu_018	German	Indo-European	wav2vec2phoneme	0.3868	0.0867	0.3019	0.0784
fleurs_deu_018	German	Indo-European	whipa	1.0000	0.1364	1.0000	0.1262
fleurs_deu_018	German	Indo-European	whipa_comb	0.6415	0.1450	0.4717	0.1344
fleurs_deu_018	German	Indo-European	whipa_large	0.6321	0.1393	0.4717	0.1303
fleurs_deu_018	German	Indo-European	zipa	0.5472	0.0265	0.2925	0.0214
fleurs_deu_018	German	Indo-European	zipa_large	0.5377	0.0250	0.2925	0.0202
fleurs_deu_019	German	Indo-European	allophant	0.5500	0.0875	0.5125	0.0797
fleurs_deu_019	German	Indo-European	allosaurus	0.7625	0.1839	0.6375	0.1750
fleurs_deu_019	German	Indo-European	multipa	0.4750	0.1167	0.3375	0.0958
fleurs_deu_019	German	Indo-European	powsm	0.4375	0.0885	0.3625	0.0802
fleurs_deu_019	German	Indo-European	wav2vec2phoneme	0.4250	0.1112	0.3500	0.1034
fleurs_deu_019	German	Indo-European	whipa	0.4750	0.1120	0.4125	0.1073
fleurs_deu_019	German	Indo-European	whipa_comb	0.5250	0.1521	0.4625	0.1341
fleurs_deu_019	German	Indo-European	whipa_large	0.4625	0.0997	0.2750	0.0977
fleurs_deu_019	German	Indo-European	zipa	0.5500	0.0974	0.3875	0.0885
fleurs_deu_019	German	Indo-European	zipa_large	0.6375	0.1060	0.4625	0.0992
fleurs_deu_020	German	Indo-European	allophant	0.5783	0.0961	0.5301	0.0694
fleurs_deu_020	German	Indo-European	allosaurus	0.5422	0.1247	0.4096	0.0919
fleurs_deu_020	German	Indo-European	multipa	0.5422	0.1925	0.4699	0.1907
fleurs_deu_020	German	Indo-European	powsm	0.4217	0.0467	0.4217	0.0377
fleurs_deu_020	German	Indo-European	wav2vec2phoneme	0.4458	0.0833	0.3735	0.0480
fleurs_deu_020	German	Indo-European	whipa	0.9277	0.2307	0.8675	0.2186
fleurs_deu_020	German	Indo-European	whipa_comb	0.7590	0.2510	0.6867	0.2449
fleurs_deu_020	German	Indo-European	whipa_large	0.6386	0.1137	0.5663	0.1127
fleurs_deu_020	German	Indo-European	zipa	0.5663	0.1017	0.3735	0.0659
fleurs_deu_020	German	Indo-European	zipa_large	0.5542	0.1009	0.3735	0.0652
fleurs_tur_001	Turkish	Turkic	allophant	0.5638	0.1268	0.5426	0.1338
fleurs_tur_001	Turkish	Turkic	allosaurus	0.6064	0.1631	0.4787	0.1568
fleurs_tur_001	Turkish	Turkic	multipa	0.4574	0.1093	0.4574	0.1130
fleurs_tur_001	Turkish	Turkic	powsm	0.3298	0.0457	0.3085	0.0434
fleurs_tur_001	Turkish	Turkic	wav2vec2phoneme	0.4894	0.0796	0.4255	0.0872
fleurs_tur_001	Turkish	Turkic	whipa	0.3936	0.1051	0.3617	0.0958
fleurs_tur_001	Turkish	Turkic	whipa_comb	0.5851	0.1044	0.4681	0.0902
fleurs_tur_001	Turkish	Turkic	whipa_large	0.2979	0.0441	0.3191	0.0410
fleurs_tur_001	Turkish	Turkic	zipa	0.2128	0.0547	0.1915	0.0331
fleurs_tur_001	Turkish	Turkic	zipa_large	0.1702	0.0468	0.1489	0.0326
fleurs_tur_002	Turkish	Turkic	allophant	0.6421	0.2346	0.5579	0.2481
fleurs_tur_002	Turkish	Turkic	allosaurus	0.7053	0.1934	0.6316	0.1943
fleurs_tur_002	Turkish	Turkic	multipa	0.4632	0.1390	0.4526	0.1518
fleurs_tur_002	Turkish	Turkic	powsm	0.4105	0.0555	0.4000	0.0721
fleurs_tur_002	Turkish	Turkic	wav2vec2phoneme	0.5053	0.1461	0.4947	0.1673
fleurs_tur_002	Turkish	Turkic	whipa	0.4842	0.1094	0.3895	0.1069
fleurs_tur_002	Turkish	Turkic	whipa_comb	0.6421	0.1408	0.5474	0.1405
fleurs_tur_002	Turkish	Turkic	whipa_large	0.4211	0.1072	0.4000	0.1114
fleurs_tur_002	Turkish	Turkic	zipa	0.2316	0.0836	0.2316	0.0893
fleurs_tur_002	Turkish	Turkic	zipa_large	0.1895	0.0660	0.1684	0.0714
fleurs_tur_003	Turkish	Turkic	allophant	0.5972	0.1510	0.5139	0.1510
fleurs_tur_003	Turkish	Turkic	allosaurus	0.6806	0.1823	0.5833	0.2069
fleurs_tur_003	Turkish	Turkic	multipa	0.4444	0.0940	0.4444	0.1042
fleurs_tur_003	Turkish	Turkic	powsm	0.3472	0.0318	0.3472	0.0304
fleurs_tur_003	Turkish	Turkic	wav2vec2phoneme	0.2778	0.0909	0.2778	0.0909
fleurs_tur_003	Turkish	Turkic	whipa	0.4444	0.1195	0.3333	0.1137
fleurs_tur_003	Turkish	Turkic	whipa_comb	0.5972	0.1042	0.4306	0.1001
fleurs_tur_003	Turkish	Turkic	whipa_large	0.2778	0.0396	0.2639	0.0622
fleurs_tur_003	Turkish	Turkic	zipa	0.1389	0.0466	0.1389	0.0466
fleurs_tur_003	Turkish	Turkic	zipa_large	0.1389	0.0457	0.1389	0.0457
fleurs_tur_004	Turkish	Turkic	allophant	0.5276	0.1016	0.4785	0.1016
fleurs_tur_004	Turkish	Turkic	allosaurus	0.5399	0.1341	0.4479	0.1358
fleurs_tur_004	Turkish	Turkic	multipa	0.6074	0.1139	0.5890	0.1114
fleurs_tur_004	Turkish	Turkic	powsm	0.2945	0.0341	0.2699	0.0329
fleurs_tur_004	Turkish	Turkic	wav2vec2phoneme	0.6135	0.1084	0.5583	0.0992
fleurs_tur_004	Turkish	Turkic	whipa	0.5951	0.1373	0.4908	0.1415
fleurs_tur_004	Turkish	Turkic	whipa_comb	0.7055	0.2165	0.6012	0.2156
fleurs_tur_004	Turkish	Turkic	whipa_large	0.4356	0.0594	0.4417	0.0593
fleurs_tur_004	Turkish	Turkic	zipa	0.1043	0.0380	0.0982	0.0312
fleurs_tur_004	Turkish	Turkic	zipa_large	0.0920	0.0317	0.0798	0.0248
fleurs_tur_005	Turkish	Turkic	allophant	0.4586	0.1021	0.3978	0.0839
fleurs_tur_005	Turkish	Turkic	allosaurus	0.6243	0.1605	0.5083	0.1530
fleurs_tur_005	Turkish	Turkic	multipa	0.4917	0.1373	0.4917	0.1396
fleurs_tur_005	Turkish	Turkic	powsm	0.4254	0.0557	0.3812	0.0527
fleurs_tur_005	Turkish	Turkic	wav2vec2phoneme	0.4199	0.1085	0.3812	0.0952
fleurs_tur_005	Turkish	Turkic	whipa	0.4862	0.1339	0.4088	0.1274
fleurs_tur_005	Turkish	Turkic	whipa_comb	0.6906	0.1573	0.5801	0.1552
fleurs_tur_005	Turkish	Turkic	whipa_large	0.4696	0.0961	0.4751	0.0874
fleurs_tur_005	Turkish	Turkic	zipa	0.2155	0.0605	0.2099	0.0482
fleurs_tur_005	Turkish	Turkic	zipa_large	0.1989	0.0677	0.1878	0.0550
fleurs_tur_006	Turkish	Turkic	allophant	0.2889	0.0403	0.2667	0.0571
fleurs_tur_006	Turkish	Turkic	allosaurus	0.7333	0.1606	0.6889	0.1798
fleurs_tur_006	Turkish	Turkic	multipa	0.4000	0.1176	0.4000	0.1159
fleurs_tur_006	Turkish	Turkic	powsm	0.2444	0.0093	0.1556	0.0054
fleurs_tur_006	Turkish	Turkic	wav2vec2phoneme	0.3556	0.0565	0.3556	0.0720
fleurs_tur_006	Turkish	Turkic	whipa	0.4222	0.0690	0.3333	0.0833
fleurs_tur_006	Turkish	Turkic	whipa_comb	0.4000	0.0241	0.3333	0.0190
fleurs_tur_006	Turkish	Turkic	whipa_large	0.4000	0.0208	0.4222	0.0213
fleurs_tur_006	Turkish	Turkic	zipa	0.2444	0.0301	0.1556	0.0036
fleurs_tur_006	Turkish	Turkic	zipa_large	0.1778	0.0500	0.1333	0.0249
fleurs_tur_007	Turkish	Turkic	allophant	0.5065	0.1615	0.4675	0.1604
fleurs_tur_007	Turkish	Turkic	allosaurus	0.8571	0.2665	0.7792	0.2895
fleurs_tur_007	Turkish	Turkic	multipa	0.5844	0.1380	0.5714	0.1350
fleurs_tur_007	Turkish	Turkic	powsm	0.3896	0.1255	0.3636	0.1245
fleurs_tur_007	Turkish	Turkic	wav2vec2phoneme	0.6494	0.1937	0.5974	0.1910
fleurs_tur_007	Turkish	Turkic	whipa	0.5974	0.1521	0.4935	0.1477
fleurs_tur_007	Turkish	Turkic	whipa_comb	0.7143	0.1515	0.5714	0.1423
fleurs_tur_007	Turkish	Turkic	whipa_large	0.4675	0.1280	0.4416	0.1264
fleurs_tur_007	Turkish	Turkic	zipa	0.2078	0.0969	0.2078	0.0969
fleurs_tur_007	Turkish	Turkic	zipa_large	0.2208	0.1069	0.2078	0.1063
fleurs_tur_008	Turkish	Turkic	allophant	0.4918	0.1035	0.4590	0.0971
fleurs_tur_008	Turkish	Turkic	allosaurus	0.6311	0.1489	0.5164	0.1465
fleurs_tur_008	Turkish	Turkic	multipa	0.3852	0.0994	0.3525	0.1003
fleurs_tur_008	Turkish	Turkic	powsm	0.2705	0.0256	0.2295	0.0237
fleurs_tur_008	Turkish	Turkic	wav2vec2phoneme	0.3525	0.1151	0.3197	0.1170
fleurs_tur_008	Turkish	Turkic	whipa	0.5246	0.1407	0.4590	0.1382
fleurs_tur_008	Turkish	Turkic	whipa_comb	0.5492	0.1327	0.4262	0.1308
fleurs_tur_008	Turkish	Turkic	whipa_large	0.3525	0.0705	0.3361	0.0696
fleurs_tur_008	Turkish	Turkic	zipa	0.1393	0.0256	0.1148	0.0269
fleurs_tur_008	Turkish	Turkic	zipa_large	0.1311	0.0254	0.1066	0.0268
fleurs_tur_009	Turkish	Turkic	allophant	0.4333	0.0854	0.3833	0.0840
fleurs_tur_009	Turkish	Turkic	allosaurus	0.7500	0.2146	0.7000	0.2118
fleurs_tur_009	Turkish	Turkic	multipa	0.5333	0.1809	0.4500	0.1802
fleurs_tur_009	Turkish	Turkic	powsm	0.3167	0.0604	0.3000	0.0590
fleurs_tur_009	Turkish	Turkic	wav2vec2phoneme	0.5167	0.0847	0.4833	0.0833
fleurs_tur_009	Turkish	Turkic	whipa	0.5833	0.1625	0.5333	0.1597
fleurs_tur_009	Turkish	Turkic	whipa_comb	0.6333	0.1101	0.5833	0.1073
fleurs_tur_009	Turkish	Turkic	whipa_large	0.3667	0.0628	0.3000	0.0601
fleurs_tur_009	Turkish	Turkic	zipa	0.2667	0.0740	0.2667	0.0733
fleurs_tur_009	Turkish	Turkic	zipa_large	0.1167	0.0358	0.1000	0.0351
fleurs_tur_010	Turkish	Turkic	allophant	0.5156	0.1073	0.4667	0.0964
fleurs_tur_010	Turkish	Turkic	allosaurus	0.6756	0.1554	0.5689	0.1480
fleurs_tur_010	Turkish	Turkic	multipa	0.5067	0.1400	0.5111	0.1387
fleurs_tur_010	Turkish	Turkic	powsm	0.4178	0.0447	0.3778	0.0451
fleurs_tur_010	Turkish	Turkic	wav2vec2phoneme	0.4711	0.1213	0.4444	0.1095
fleurs_tur_010	Turkish	Turkic	whipa	0.5867	0.1426	0.4800	0.1423
fleurs_tur_010	Turkish	Turkic	whipa_comb	0.5911	0.1536	0.4667	0.1444
fleurs_tur_010	Turkish	Turkic	whipa_large	1.7022	0.8738	1.6978	0.8364
fleurs_tur_010	Turkish	Turkic	zipa	0.2444	0.0642	0.2222	0.0534
fleurs_tur_010	Turkish	Turkic	zipa_large	0.2089	0.0589	0.1911	0.0481
fleurs_tur_011	Turkish	Turkic	allophant	0.5267	0.0814	0.4626	0.0883
fleurs_tur_011	Turkish	Turkic	allosaurus	0.6655	0.1668	0.5907	0.1694
fleurs_tur_011	Turkish	Turkic	multipa	0.4626	0.1177	0.4377	0.1175
fleurs_tur_011	Turkish	Turkic	powsm	0.3879	0.1488	0.3665	0.1443
fleurs_tur_011	Turkish	Turkic	wav2vec2phoneme	0.5160	0.1217	0.4626	0.1213
fleurs_tur_011	Turkish	Turkic	whipa	0.5053	0.1210	0.4235	0.1201
fleurs_tur_011	Turkish	Turkic	whipa_comb	0.5979	0.1426	0.4804	0.1340
fleurs_tur_011	Turkish	Turkic	whipa_large	0.4769	0.1108	0.4840	0.1043
fleurs_tur_011	Turkish	Turkic	zipa	0.1530	0.0582	0.1495	0.0407
fleurs_tur_011	Turkish	Turkic	zipa_large	0.1281	0.0559	0.1246	0.0377
fleurs_tur_012	Turkish	Turkic	allophant	0.5243	0.1339	0.4175	0.1110
fleurs_tur_012	Turkish	Turkic	allosaurus	0.7184	0.1766	0.6505	0.1732
fleurs_tur_012	Turkish	Turkic	multipa	0.5728	0.1808	0.5534	0.1765
fleurs_tur_012	Turkish	Turkic	powsm	0.3592	0.0667	0.3398	0.0645
fleurs_tur_012	Turkish	Turkic	wav2vec2phoneme	0.5728	0.1386	0.5049	0.1360
fleurs_tur_012	Turkish	Turkic	whipa	0.5825	0.1456	0.4369	0.1488
fleurs_tur_012	Turkish	Turkic	whipa_comb	0.6505	0.1511	0.5922	0.1509
fleurs_tur_012	Turkish	Turkic	whipa_large	0.4175	0.1032	0.4272	0.0910
fleurs_tur_012	Turkish	Turkic	zipa	0.1748	0.0781	0.1748	0.0513
fleurs_tur_012	Turkish	Turkic	zipa_large	0.2233	0.0975	0.2136	0.0694
fleurs_tur_013	Turkish	Turkic	allophant	0.4364	0.0739	0.4182	0.0780
fleurs_tur_013	Turkish	Turkic	allosaurus	0.7273	0.2165	0.6455	0.2159
fleurs_tur_013	Turkish	Turkic	multipa	0.4000	0.0831	0.3727	0.0855
fleurs_tur_013	Turkish	Turkic	powsm	0.3000	0.0386	0.2545	0.0358
fleurs_tur_013	Turkish	Turkic	wav2vec2phoneme	0.4636	0.0936	0.4273	0.0669
fleurs_tur_013	Turkish	Turkic	whipa	0.4818	0.1216	0.3364	0.1119
fleurs_tur_013	Turkish	Turkic	whipa_comb	0.7182	0.2282	0.5909	0.2087
fleurs_tur_013	Turkish	Turkic	whipa_large	0.2545	0.0468	0.2909	0.0448
fleurs_tur_013	Turkish	Turkic	zipa	0.3000	0.0515	0.2636	0.0242
fleurs_tur_013	Turkish	Turkic	zipa_large	0.2000	0.0555	0.1545	0.0277
fleurs_tur_014	Turkish	Turkic	allophant	0.7714	0.1792	0.7714	0.1577
fleurs_tur_014	Turkish	Turkic	allosaurus	0.7714	0.1815	0.7143	0.1762
fleurs_tur_014	Turkish	Turkic	multipa	0.6286	0.1676	0.6000	0.1886
fleurs_tur_014	Turkish	Turkic	powsm	0.4143	0.0494	0.4000	0.0670
fleurs_tur_014	Turkish	Turkic	wav2vec2phoneme	0.6429	0.1143	0.6143	0.1464
fleurs_tur_014	Turkish	Turkic	whipa	0.9429	0.3938	0.9286	0.3533
fleurs_tur_014	Turkish	Turkic	whipa_comb	0.8000	0.1863	0.7857	0.1678
fleurs_tur_014	Turkish	Turkic	whipa_large	0.3714	0.0432	0.4429	0.0529
fleurs_tur_014	Turkish	Turkic	zipa	0.3857	0.0833	0.3857	0.0923
fleurs_tur_014	Turkish	Turkic	zipa_large	0.2714	0.0670	0.2714	0.0673
fleurs_tur_015	Turkish	Turkic	allophant	0.4333	0.0958	0.4000	0.0944
fleurs_tur_015	Turkish	Turkic	allosaurus	0.6333	0.2309	0.5833	0.2302
fleurs_tur_015	Turkish	Turkic	multipa	0.4667	0.1413	0.4667	0.1413
fleurs_tur_015	Turkish	Turkic	powsm	0.3667	0.0778	0.3500	0.0771
fleurs_tur_015	Turkish	Turkic	wav2vec2phoneme	0.5833	0.1434	0.5500	0.1406
fleurs_tur_015	Turkish	Turkic	whipa	0.6667	0.1566	0.6333	0.1552
fleurs_tur_015	Turkish	Turkic	whipa_comb	0.6667	0.1222	0.6000	0.1194
fleurs_tur_015	Turkish	Turkic	whipa_large	0.3667	0.0809	0.3333	0.0795
fleurs_tur_015	Turkish	Turkic	zipa	0.1667	0.0830	0.1667	0.0823
fleurs_tur_015	Turkish	Turkic	zipa_large	0.2333	0.1087	0.2333	0.1080
fleurs_tur_016	Turkish	Turkic	allophant	0.5000	0.0985	0.4671	0.1032
fleurs_tur_016	Turkish	Turkic	allosaurus	0.6974	0.1711	0.5921	0.1729
fleurs_tur_016	Turkish	Turkic	multipa	0.4276	0.1335	0.4013	0.1310
fleurs_tur_016	Turkish	Turkic	powsm	0.2500	0.0329	0.2303	0.0319
fleurs_tur_016	Turkish	Turkic	wav2vec2phoneme	0.5066	0.0983	0.5000	0.1005
fleurs_tur_016	Turkish	Turkic	whipa	0.4408	0.0942	0.4145	0.0937
fleurs_tur_016	Turkish	Turkic	whipa_comb	0.5197	0.1077	0.4211	0.0979
fleurs_tur_016	Turkish	Turkic	whipa_large	0.3487	0.0667	0.3487	0.0663
fleurs_tur_016	Turkish	Turkic	zipa	0.1118	0.0333	0.0987	0.0283
fleurs_tur_016	Turkish	Turkic	zipa_large	0.0921	0.0223	0.0855	0.0153
fleurs_tur_017	Turkish	Turkic	allophant	0.5745	0.1354	0.5319	0.1332
fleurs_tur_017	Turkish	Turkic	allosaurus	0.7553	0.1864	0.7128	0.1828
fleurs_tur_017	Turkish	Turkic	multipa	0.6064	0.1261	0.4362	0.1222
fleurs_tur_017	Turkish	Turkic	powsm	0.2872	0.0270	0.2660	0.0253
fleurs_tur_017	Turkish	Turkic	wav2vec2phoneme	0.4787	0.1011	0.4043	0.0999
fleurs_tur_017	Turkish	Turkic	whipa	0.5000	0.1073	0.4255	0.1001
fleurs_tur_017	Turkish	Turkic	whipa_comb	0.5213	0.1500	0.4787	0.1448
fleurs_tur_017	Turkish	Turkic	whipa_large	0.4043	0.0851	0.3617	0.0823
fleurs_tur_017	Turkish	Turkic	zipa	0.2021	0.0465	0.1915	0.0341
fleurs_tur_017	Turkish	Turkic	zipa_large	0.1383	0.0450	0.1277	0.0305
fleurs_tur_018	Turkish	Turkic	allophant	0.5169	0.1126	0.5000	0.0942
fleurs_tur_018	Turkish	Turkic	allosaurus	0.6441	0.1783	0.5763	0.1822
fleurs_tur_018	Turkish	Turkic	multipa	0.4831	0.1536	0.4831	0.1451
fleurs_tur_018	Turkish	Turkic	powsm	0.3390	0.0477	0.2881	0.0444
fleurs_tur_018	Turkish	Turkic	wav2vec2phoneme	0.4746	0.1248	0.4492	0.1174
fleurs_tur_018	Turkish	Turkic	whipa	0.4153	0.1276	0.3814	0.1191
fleurs_tur_018	Turkish	Turkic	whipa_comb	0.6186	0.1548	0.5424	0.1439
fleurs_tur_018	Turkish	Turkic	whipa_large	0.3983	0.0812	0.4153	0.0647
fleurs_tur_018	Turkish	Turkic	zipa	0.1610	0.0706	0.1525	0.0432
fleurs_tur_018	Turkish	Turkic	zipa_large	0.1525	0.0648	0.1441	0.0427
fleurs_tur_019	Turkish	Turkic	allophant	0.7714	0.1443	0.7571	0.1399
fleurs_tur_019	Turkish	Turkic	allosaurus	0.6857	0.1527	0.6000	0.1579
fleurs_tur_019	Turkish	Turkic	multipa	0.6571	0.1452	0.6429	0.1486
fleurs_tur_019	Turkish	Turkic	powsm	0.3857	0.0414	0.3714	0.0512
fleurs_tur_019	Turkish	Turkic	wav2vec2phoneme	0.6143	0.0940	0.6000	0.1289
fleurs_tur_019	Turkish	Turkic	whipa	0.5571	0.1318	0.5000	0.1433
fleurs_tur_019	Turkish	Turkic	whipa_comb	0.7571	0.1878	0.7286	0.1608
fleurs_tur_019	Turkish	Turkic	whipa_large	0.3571	0.0301	0.4000	0.0405
fleurs_tur_019	Turkish	Turkic	zipa	0.2714	0.0610	0.2714	0.0493
fleurs_tur_019	Turkish	Turkic	zipa_large	0.2143	0.0649	0.2143	0.0327
fleurs_tur_020	Turkish	Turkic	allophant	0.5512	0.1509	0.4882	0.1454
fleurs_tur_020	Turkish	Turkic	allosaurus	0.6535	0.2287	0.5906	0.2317
fleurs_tur_020	Turkish	Turkic	multipa	0.4567	0.1486	0.4094	0.1561
fleurs_tur_020	Turkish	Turkic	powsm	0.3307	0.0348	0.3150	0.0386
fleurs_tur_020	Turkish	Turkic	wav2vec2phoneme	0.5197	0.1206	0.4646	0.1298
fleurs_tur_020	Turkish	Turkic	whipa	0.3780	0.0766	0.3386	0.0861
fleurs_tur_020	Turkish	Turkic	whipa_comb	0.5906	0.1140	0.4724	0.1074
fleurs_tur_020	Turkish	Turkic	whipa_large	0.3386	0.0697	0.3386	0.0660
fleurs_tur_020	Turkish	Turkic	zipa	0.2126	0.0510	0.2126	0.0378
fleurs_tur_020	Turkish	Turkic	zipa_large	0.1890	0.0556	0.1811	0.0420
fleurs_fin_001	Finnish	Uralic	allophant	0.4802	0.1815	0.3955	0.1791
fleurs_fin_001	Finnish	Uralic	allosaurus	0.7740	0.2109	0.6667	0.2162
fleurs_fin_001	Finnish	Uralic	multipa	0.4802	0.0791	0.4181	0.0809
fleurs_fin_001	Finnish	Uralic	powsm	0.2712	0.1209	0.2429	0.1197
fleurs_fin_001	Finnish	Uralic	wav2vec2phoneme	0.3955	0.0840	0.3672	0.0826
fleurs_fin_001	Finnish	Uralic	whipa	0.5254	0.1130	0.4350	0.1088
fleurs_fin_001	Finnish	Uralic	whipa_comb	0.4124	0.0930	0.2994	0.0871
fleurs_fin_001	Finnish	Uralic	whipa_large	0.2203	0.0319	0.1130	0.0318
fleurs_fin_001	Finnish	Uralic	zipa	0.5819	0.1039	0.5537	0.1028
fleurs_fin_001	Finnish	Uralic	zipa_large	0.4859	0.1010	0.4181	0.0979
fleurs_fin_002	Finnish	Uralic	allophant	0.4444	0.1257	0.3932	0.1229
fleurs_fin_002	Finnish	Uralic	allosaurus	0.6325	0.1692	0.5983	0.1667
fleurs_fin_002	Finnish	Uralic	multipa	0.3162	0.0848	0.2222	0.0721
fleurs_fin_002	Finnish	Uralic	powsm	0.1709	0.0942	0.1538	0.0935
fleurs_fin_002	Finnish	Uralic	wav2vec2phoneme	0.3333	0.1011	0.3077	0.0997
fleurs_fin_002	Finnish	Uralic	whipa	0.3761	0.0906	0.2991	0.0700
