filename	language	family	model	PER	PFER	PER_folded	PFER_folded
afroasiatic_apc_088	Arabic, North Levantine Spoken	Afro-Asiatic	whipa_comb	0.4000	0.0333	0.4000	0.0333
afroasiatic_apc_088	Arabic, North Levantine Spoken	Afro-Asiatic	zipa	0.8000	0.2292	0.6000	0.2208
afroasiatic_apc_088	Arabic, North Levantine Spoken	Afro-Asiatic	zipa_large	0.6000	0.0542	0.4000	0.0458
afroasiatic_apc_089	Arabic, North Levantine Spoken	Afro-Asiatic	allophant	1.0000	0.6389	1.0000	0.6389
afroasiatic_apc_089	Arabic, North Levantine Spoken	Afro-Asiatic	allosaurus	1.0000	0.3681	1.0000	0.3681
afroasiatic_apc_089	Arabic, North Levantine Spoken	Afro-Asiatic	multipa	0.3333	0.0139	0.3333	0.0139
afroasiatic_apc_089	Arabic, North Levantine Spoken	Afro-Asiatic	powsm	0.3333	0.0139	0.3333	0.0139
afroasiatic_apc_089	Arabic, North Levantine Spoken	Afro-Asiatic	wav2vec2phoneme	0.6667	0.0278	0.3333	0.0139
afroasiatic_apc_089	Arabic, North Levantine Spoken	Afro-Asiatic	whipa	0.3333	0.0139	0.0000	0.0000
afroasiatic_apc_089	Arabic, North Levantine Spoken	Afro-Asiatic	whipa_comb	0.6667	0.0278	0.0000	0.0000
afroasiatic_apc_089	Arabic, North Levantine Spoken	Afro-Asiatic	zipa	0.0000	0.0000	0.0000	0.0000
afroasiatic_apc_089	Arabic, North Levantine Spoken	Afro-Asiatic	zipa_large	0.0000	0.0000	0.0000	0.0000
afroasiatic_apc_090	Arabic, North Levantine Spoken	Afro-Asiatic	allophant	0.0000	0.0000	0.0000	0.0000
afroasiatic_apc_090	Arabic, North Levantine Spoken	Afro-Asiatic	allosaurus	1.0000	0.3472	0.6667	0.3194
afroasiatic_apc_090	Arabic, North Levantine Spoken	Afro-Asiatic	multipa	0.3333	0.0139	0.0000	0.0000
afroasiatic_apc_090	Arabic, North Levantine Spoken	Afro-Asiatic	powsm	0.6667	0.0278	0.3333	0.0139
afroasiatic_apc_090	Arabic, North Levantine Spoken	Afro-Asiatic	wav2vec2phoneme	0.3333	0.3056	0.3333	0.3056
afroasiatic_apc_090	Arabic, North Levantine Spoken	Afro-Asiatic	whipa	2.3333	1.8958	2.3333	1.8958
afroasiatic_apc_090	Arabic, North Levantine Spoken	Afro-Asiatic	whipa_comb	0.0000	0.0000	0.0000	0.0000
afroasiatic_apc_090	Arabic, North Levantine Spoken	Afro-Asiatic	zipa	0.3333	0.0139	0.0000	0.0000
afroasiatic_apc_090	Arabic, North Levantine Spoken	Afro-Asiatic	zipa_large	0.3333	0.0139	0.0000	0.0000
afroasiatic_apc_091	Arabic, North Levantine Spoken	Afro-Asiatic	allophant	0.5000	0.0417	0.3333	0.0347
afroasiatic_apc_091	Arabic, North Levantine Spoken	Afro-Asiatic	allosaurus	1.6667	0.6910	1.6667	0.6979
afroasiatic_apc_091	Arabic, North Levantine Spoken	Afro-Asiatic	multipa	0.5000	0.1944	0.5000	0.1944
afroasiatic_apc_091	Arabic, North Levantine Spoken	Afro-Asiatic	powsm	0.5000	0.0486	0.5000	0.0486
afroasiatic_apc_091	Arabic, North Levantine Spoken	Afro-Asiatic	wav2vec2phoneme	0.6667	0.1979	0.5000	0.1910
afroasiatic_apc_091	Arabic, North Levantine Spoken	Afro-Asiatic	whipa	0.6667	0.1319	0.5000	0.1111
afroasiatic_apc_091	Arabic, North Levantine Spoken	Afro-Asiatic	whipa_comb	0.8333	0.1910	0.5000	0.1771
afroasiatic_apc_091	Arabic, North Levantine Spoken	Afro-Asiatic	zipa	0.5000	0.3229	0.5000	0.3229
afroasiatic_apc_091	Arabic, North Levantine Spoken	Afro-Asiatic	zipa_large	0.5000	0.1875	0.5000	0.1875
afroasiatic_apc_092	Arabic, North Levantine Spoken	Afro-Asiatic	allophant	0.1667	0.0486	0.1667	0.0486
afroasiatic_apc_092	Arabic, North Levantine Spoken	Afro-Asiatic	allosaurus	1.0000	0.3681	1.0000	0.3681
afroasiatic_apc_092	Arabic, North Levantine Spoken	Afro-Asiatic	multipa	0.0000	0.0000	0.0000	0.0000
afroasiatic_apc_092	Arabic, North Levantine Spoken	Afro-Asiatic	powsm	0.3333	0.0278	0.3333	0.0278
afroasiatic_apc_092	Arabic, North Levantine Spoken	Afro-Asiatic	wav2vec2phoneme	0.3333	0.1597	0.1667	0.1528
afroasiatic_apc_092	Arabic, North Levantine Spoken	Afro-Asiatic	whipa	0.3333	0.1597	0.3333	0.1597
afroasiatic_apc_092	Arabic, North Levantine Spoken	Afro-Asiatic	whipa_comb	0.8333	0.1910	0.5000	0.1701
afroasiatic_apc_092	Arabic, North Levantine Spoken	Afro-Asiatic	zipa	0.5000	0.0312	0.5000	0.0312
afroasiatic_apc_092	Arabic, North Levantine Spoken	Afro-Asiatic	zipa_large	0.3333	0.0278	0.3333	0.0278
afroasiatic_apc_093	Arabic, North Levantine Spoken	Afro-Asiatic	allophant	0.6667	0.0278	0.3333	0.0139
afroasiatic_apc_093	Arabic, North Levantine Spoken	Afro-Asiatic	allosaurus	0.6667	0.0694	0.6667	0.3403
afroasiatic_apc_093	Arabic, North Levantine Spoken	Afro-Asiatic	multipa	1.0000	0.0417	0.6667	0.0278
afroasiatic_apc_093	Arabic, North Levantine Spoken	Afro-Asiatic	powsm	0.6667	0.0278	0.3333	0.0139
afroasiatic_apc_093	Arabic, North Levantine Spoken	Afro-Asiatic	wav2vec2phoneme	0.6667	0.0278	0.3333	0.0139
afroasiatic_apc_093	Arabic, North Levantine Spoken	Afro-Asiatic	whipa	1.0000	0.0417	0.6667	0.0278
afroasiatic_apc_093	Arabic, North Levantine Spoken	Afro-Asiatic	whipa_comb	0.6667	0.0347	0.3333	0.0208
afroasiatic_apc_093	Arabic, North Levantine Spoken	Afro-Asiatic	zipa	0.3333	0.0139	0.0000	0.0000
afroasiatic_apc_093	Arabic, North Levantine Spoken	Afro-Asiatic	zipa_large	0.3333	0.0139	0.0000	0.0000
afroasiatic_apc_094	Arabic, North Levantine Spoken	Afro-Asiatic	allophant	1.0000	0.0903	0.6667	0.0764
afroasiatic_apc_094	Arabic, North Levantine Spoken	Afro-Asiatic	allosaurus	1.0000	0.1181	1.0000	0.1042
afroasiatic_apc_094	Arabic, North Levantine Spoken	Afro-Asiatic	multipa	1.0000	0.0278	0.6667	0.0139
afroasiatic_apc_094	Arabic, North Levantine Spoken	Afro-Asiatic	powsm	0.6667	0.0417	0.3333	0.0278
afroasiatic_apc_094	Arabic, North Levantine Spoken	Afro-Asiatic	wav2vec2phoneme	0.6667	0.0278	0.3333	0.0139
afroasiatic_apc_094	Arabic, North Levantine Spoken	Afro-Asiatic	whipa	1.0000	0.0556	1.0000	0.0417
afroasiatic_apc_094	Arabic, North Levantine Spoken	Afro-Asiatic	whipa_comb	0.6667	0.0417	0.6667	0.0417
afroasiatic_apc_094	Arabic, North Levantine Spoken	Afro-Asiatic	zipa	0.3333	0.0139	0.0000	0.0000
afroasiatic_apc_094	Arabic, North Levantine Spoken	Afro-Asiatic	zipa_large	0.3333	0.0139	0.0000	0.0000
afroasiatic_apc_095	Arabic, North Levantine Spoken	Afro-Asiatic	allophant	0.4000	0.0208	0.2000	0.0125
afroasiatic_apc_095	Arabic, North Levantine Spoken	Afro-Asiatic	allosaurus	0.8000	0.2542	0.8000	0.2542
afroasiatic_apc_095	Arabic, North Levantine Spoken	Afro-Asiatic	multipa	1.0000	0.0667	0.8000	0.0583
afroasiatic_apc_095	Arabic, North Levantine Spoken	Afro-Asiatic	powsm	0.6000	0.0417	0.4000	0.0333
afroasiatic_apc_095	Arabic, North Levantine Spoken	Afro-Asiatic	wav2vec2phoneme	1.0000	0.0542	0.8000	0.0458
afroasiatic_apc_095	Arabic, North Levantine Spoken	Afro-Asiatic	whipa	0.8000	0.0500	0.6000	0.0417
afroasiatic_apc_095	Arabic, North Levantine Spoken	Afro-Asiatic	whipa_comb	0.8000	0.0500	0.4000	0.0250
afroasiatic_apc_095	Arabic, North Levantine Spoken	Afro-Asiatic	zipa	1.0000	0.0500	0.8000	0.0417
afroasiatic_apc_095	Arabic, North Levantine Spoken	Afro-Asiatic	zipa_large	0.8000	0.0417	0.6000	0.0333
afroasiatic_apc_096	Arabic, North Levantine Spoken	Afro-Asiatic	allophant	0.6000	0.1917	0.4000	0.1917
afroasiatic_apc_096	Arabic, North Levantine Spoken	Afro-Asiatic	allosaurus	0.8000	0.2000	0.8000	0.2000
afroasiatic_apc_096	Arabic, North Levantine Spoken	Afro-Asiatic	multipa	0.6000	0.2250	0.6000	0.2250
afroasiatic_apc_096	Arabic, North Levantine Spoken	Afro-Asiatic	powsm	0.4000	0.0250	0.4000	0.0250
afroasiatic_apc_096	Arabic, North Levantine Spoken	Afro-Asiatic	wav2vec2phoneme	0.4000	0.1917	0.4000	0.1917
afroasiatic_apc_096	Arabic, North Levantine Spoken	Afro-Asiatic	whipa	0.4000	0.0833	0.4000	0.0750
afroasiatic_apc_096	Arabic, North Levantine Spoken	Afro-Asiatic	whipa_comb	0.6000	0.0875	0.6000	0.0792
afroasiatic_apc_096	Arabic, North Levantine Spoken	Afro-Asiatic	zipa	0.6000	0.0833	0.6000	0.0833
afroasiatic_apc_096	Arabic, North Levantine Spoken	Afro-Asiatic	zipa_large	0.4000	0.0750	0.4000	0.0750
afroasiatic_apc_097	Arabic, North Levantine Spoken	Afro-Asiatic	allophant	0.8333	0.3333	0.6667	0.3333
afroasiatic_apc_097	Arabic, North Levantine Spoken	Afro-Asiatic	allosaurus	0.8333	0.2257	0.8333	0.1528
afroasiatic_apc_097	Arabic, North Levantine Spoken	Afro-Asiatic	multipa	0.5000	0.3264	0.5000	0.3264
afroasiatic_apc_097	Arabic, North Levantine Spoken	Afro-Asiatic	powsm	0.3333	0.1736	0.3333	0.1736
afroasiatic_apc_097	Arabic, North Levantine Spoken	Afro-Asiatic	wav2vec2phoneme	0.3333	0.1736	0.3333	0.1736
afroasiatic_apc_097	Arabic, North Levantine Spoken	Afro-Asiatic	whipa	0.8333	0.3403	0.5000	0.3264
afroasiatic_apc_097	Arabic, North Levantine Spoken	Afro-Asiatic	whipa_comb	0.8333	0.3403	0.5000	0.3264
afroasiatic_apc_097	Arabic, North Levantine Spoken	Afro-Asiatic	zipa	0.5000	0.1806	0.5000	0.1806
afroasiatic_apc_097	Arabic, North Levantine Spoken	Afro-Asiatic	zipa_large	0.5000	0.1806	0.5000	0.1806
afroasiatic_apc_098	Arabic, North Levantine Spoken	Afro-Asiatic	allophant	0.7143	0.1012	0.7143	0.0952
afroasiatic_apc_098	Arabic, North Levantine Spoken	Afro-Asiatic	allosaurus	0.8571	0.2351	0.7143	0.2232
afroasiatic_apc_098	Arabic, North Levantine Spoken	Afro-Asiatic	multipa	0.8571	0.1875	0.7143	0.1815
afroasiatic_apc_098	Arabic, North Levantine Spoken	Afro-Asiatic	powsm	1.0000	0.1875	0.8571	0.1815
afroasiatic_apc_098	Arabic, North Levantine Spoken	Afro-Asiatic	wav2vec2phoneme	0.5714	0.1607	0.4286	0.1548
afroasiatic_apc_098	Arabic, North Levantine Spoken	Afro-Asiatic	whipa	0.4286	0.0238	0.4286	0.0179
afroasiatic_apc_098	Arabic, North Levantine Spoken	Afro-Asiatic	whipa_comb	0.4286	0.1369	0.4286	0.1369
afroasiatic_apc_098	Arabic, North Levantine Spoken	Afro-Asiatic	zipa	0.5714	0.1548	0.4286	0.1488
afroasiatic_apc_098	Arabic, North Levantine Spoken	Afro-Asiatic	zipa_large	0.5714	0.1548	0.4286	0.1488
afroasiatic_apc_099	Arabic, North Levantine Spoken	Afro-Asiatic	allophant	0.8571	0.1726	0.7143	0.1667
afroasiatic_apc_099	Arabic, North Levantine Spoken	Afro-Asiatic	allosaurus	1.0000	0.2143	0.8571	0.2024
afroasiatic_apc_099	Arabic, North Levantine Spoken	Afro-Asiatic	multipa	0.4286	0.0774	0.4286	0.0714
afroasiatic_apc_099	Arabic, North Levantine Spoken	Afro-Asiatic	powsm	0.7143	0.1250	0.5714	0.1190
afroasiatic_apc_099	Arabic, North Levantine Spoken	Afro-Asiatic	wav2vec2phoneme	0.4286	0.0774	0.2857	0.0714
afroasiatic_apc_099	Arabic, North Levantine Spoken	Afro-Asiatic	whipa	0.8571	0.3214	0.7143	0.3155
afroasiatic_apc_099	Arabic, North Levantine Spoken	Afro-Asiatic	whipa_comb	0.4286	0.0565	0.4286	0.0565
afroasiatic_apc_099	Arabic, North Levantine Spoken	Afro-Asiatic	zipa	0.4286	0.0774	0.4286	0.0714
afroasiatic_apc_099	Arabic, North Levantine Spoken	Afro-Asiatic	zipa_large	0.5714	0.1042	0.5714	0.0982
afroasiatic_apc_100	Arabic, North Levantine Spoken	Afro-Asiatic	allophant	0.6000	0.1917	0.4000	0.1917
afroasiatic_apc_100	Arabic, North Levantine Spoken	Afro-Asiatic	allosaurus	1.0000	0.2167	0.6000	0.2083
afroasiatic_apc_100	Arabic, North Levantine Spoken	Afro-Asiatic	multipa	0.4000	0.2000	0.4000	0.2000
afroasiatic_apc_100	Arabic, North Levantine Spoken	Afro-Asiatic	powsm	0.4000	0.1917	0.4000	0.1917
afroasiatic_apc_100	Arabic, North Levantine Spoken	Afro-Asiatic	wav2vec2phoneme	0.4000	0.1917	0.4000	0.1917
afroasiatic_apc_100	Arabic, North Levantine Spoken	Afro-Asiatic	whipa	0.6000	0.2083	0.4000	0.2000
afroasiatic_apc_100	Arabic, North Levantine Spoken	Afro-Asiatic	whipa_comb	0.2000	0.0083	0.2000	0.0083
afroasiatic_apc_100	Arabic, North Levantine Spoken	Afro-Asiatic	zipa	0.4000	0.1917	0.4000	0.1917
afroasiatic_apc_100	Arabic, North Levantine Spoken	Afro-Asiatic	zipa_large	0.4000	0.1917	0.4000	0.1917
afroasiatic_apc_101	Arabic, North Levantine Spoken	Afro-Asiatic	allophant	0.6000	0.1917	0.4000	0.1917
afroasiatic_apc_101	Arabic, North Levantine Spoken	Afro-Asiatic	allosaurus	0.6000	0.1042	0.4000	0.0958
afroasiatic_apc_101	Arabic, North Levantine Spoken	Afro-Asiatic	multipa	0.6000	0.2333	0.6000	0.2250
afroasiatic_apc_101	Arabic, North Levantine Spoken	Afro-Asiatic	powsm	0.4000	0.1917	0.4000	0.1917
afroasiatic_apc_101	Arabic, North Levantine Spoken	Afro-Asiatic	wav2vec2phoneme	0.4000	0.1917	0.4000	0.1917
afroasiatic_apc_101	Arabic, North Levantine Spoken	Afro-Asiatic	whipa	0.6000	0.0750	0.4000	0.0667
afroasiatic_apc_101	Arabic, North Levantine Spoken	Afro-Asiatic	whipa_comb	0.8000	0.0750	0.4000	0.0583
afroasiatic_apc_101	Arabic, North Levantine Spoken	Afro-Asiatic	zipa	0.4000	0.1917	0.4000	0.1917
afroasiatic_apc_101	Arabic, North Levantine Spoken	Afro-Asiatic	zipa_large	0.6000	0.1042	0.6000	0.1042
afroasiatic_apc_102	Arabic, North Levantine Spoken	Afro-Asiatic	allophant	0.6667	0.0278	0.6667	0.0278
afroasiatic_apc_102	Arabic, North Levantine Spoken	Afro-Asiatic	allosaurus	0.6667	0.0764	0.6667	0.0764
afroasiatic_apc_102	Arabic, North Levantine Spoken	Afro-Asiatic	multipa	0.3333	0.0278	0.3333	0.0278
afroasiatic_apc_102	Arabic, North Levantine Spoken	Afro-Asiatic	powsm	0.6667	0.0556	0.6667	0.0556
afroasiatic_apc_102	Arabic, North Levantine Spoken	Afro-Asiatic	wav2vec2phoneme	0.3333	0.0278	0.3333	0.0278
afroasiatic_apc_102	Arabic, North Levantine Spoken	Afro-Asiatic	whipa	0.6667	0.0556	0.6667	0.0556
afroasiatic_apc_102	Arabic, North Levantine Spoken	Afro-Asiatic	whipa_comb	0.6667	0.1042	0.6667	0.1042
afroasiatic_apc_102	Arabic, North Levantine Spoken	Afro-Asiatic	zipa	0.6667	0.3333	0.6667	0.3333
afroasiatic_apc_102	Arabic, North Levantine Spoken	Afro-Asiatic	zipa_large	1.0000	0.6389	1.0000	0.6389
afroasiatic_apc_103	Arabic, North Levantine Spoken	Afro-Asiatic	allophant	0.6667	0.0417	0.6667	0.0417
afroasiatic_apc_103	Arabic, North Levantine Spoken	Afro-Asiatic	allosaurus	0.6667	0.0833	0.6667	0.0833
afroasiatic_apc_103	Arabic, North Levantine Spoken	Afro-Asiatic	multipa	0.3333	0.0139	0.3333	0.0139
afroasiatic_apc_103	Arabic, North Levantine Spoken	Afro-Asiatic	powsm	0.3333	0.0278	0.3333	0.0278
afroasiatic_apc_103	Arabic, North Levantine Spoken	Afro-Asiatic	wav2vec2phoneme	0.0000	0.0000	0.0000	0.0000
afroasiatic_apc_103	Arabic, North Levantine Spoken	Afro-Asiatic	whipa	0.3333	0.0417	0.3333	0.0278
afroasiatic_apc_103	Arabic, North Levantine Spoken	Afro-Asiatic	whipa_comb	0.6667	0.0417	0.6667	0.0417
afroasiatic_apc_103	Arabic, North Levantine Spoken	Afro-Asiatic	zipa	0.6667	0.3542	0.6667	0.3403
afroasiatic_apc_103	Arabic, North Levantine Spoken	Afro-Asiatic	zipa_large	0.6667	0.0417	0.6667	0.0417
afroasiatic_apc_104	Arabic, North Levantine Spoken	Afro-Asiatic	allophant	0.6000	0.0167	0.2000	0.0167
afroasiatic_apc_104	Arabic, North Levantine Spoken	Afro-Asiatic	allosaurus	0.8000	0.0625	0.8000	0.0625
afroasiatic_apc_104	Arabic, North Levantine Spoken	Afro-Asiatic	multipa	0.2000	0.0083	0.2000	0.0083
afroasiatic_apc_104	Arabic, North Levantine Spoken	Afro-Asiatic	powsm	0.2000	0.0167	0.2000	0.0167
afroasiatic_apc_104	Arabic, North Levantine Spoken	Afro-Asiatic	wav2vec2phoneme	0.2000	0.0167	0.2000	0.0167
afroasiatic_apc_104	Arabic, North Levantine Spoken	Afro-Asiatic	whipa	0.4000	0.0333	0.4000	0.0333
afroasiatic_apc_104	Arabic, North Levantine Spoken	Afro-Asiatic	whipa_comb	0.6000	0.0333	0.4000	0.0167
afroasiatic_apc_104	Arabic, North Levantine Spoken	Afro-Asiatic	zipa	0.4000	0.0333	0.4000	0.0333
afroasiatic_apc_104	Arabic, North Levantine Spoken	Afro-Asiatic	zipa_large	0.4000	0.0333	0.4000	0.0333
afroasiatic_apc_105	Arabic, North Levantine Spoken	Afro-Asiatic	allophant	0.8000	0.2000	0.4000	0.1917
afroasiatic_apc_105	Arabic, North Levantine Spoken	Afro-Asiatic	allosaurus	0.8000	0.2250	0.6000	0.2167
afroasiatic_apc_105	Arabic, North Levantine Spoken	Afro-Asiatic	multipa	0.4000	0.2000	0.4000	0.2000
afroasiatic_apc_105	Arabic, North Levantine Spoken	Afro-Asiatic	powsm	0.6000	0.2000	0.4000	0.1917
afroasiatic_apc_105	Arabic, North Levantine Spoken	Afro-Asiatic	wav2vec2phoneme	0.6000	0.2000	0.4000	0.1917
afroasiatic_apc_105	Arabic, North Levantine Spoken	Afro-Asiatic	whipa	0.2000	0.0167	0.2000	0.0167
afroasiatic_apc_105	Arabic, North Levantine Spoken	Afro-Asiatic	whipa_comb	0.6000	0.0333	0.2000	0.0167
afroasiatic_apc_105	Arabic, North Levantine Spoken	Afro-Asiatic	zipa	0.6000	0.2000	0.4000	0.1917
afroasiatic_apc_105	Arabic, North Levantine Spoken	Afro-Asiatic	zipa_large	0.8000	0.2375	0.6000	0.2292
afroasiatic_apc_106	Arabic, North Levantine Spoken	Afro-Asiatic	allophant	0.2500	0.2292	0.2500	0.2292
afroasiatic_apc_106	Arabic, North Levantine Spoken	Afro-Asiatic	allosaurus	0.5000	0.1250	0.5000	0.1250
afroasiatic_apc_106	Arabic, North Levantine Spoken	Afro-Asiatic	multipa	0.5000	0.0417	0.5000	0.0417
afroasiatic_apc_106	Arabic, North Levantine Spoken	Afro-Asiatic	powsm	0.5000	0.0365	0.0000	0.0000
afroasiatic_apc_106	Arabic, North Levantine Spoken	Afro-Asiatic	wav2vec2phoneme	0.5000	0.0312	0.5000	0.0312
afroasiatic_apc_106	Arabic, North Levantine Spoken	Afro-Asiatic	whipa	0.5000	0.0312	0.5000	0.0312
afroasiatic_apc_106	Arabic, North Levantine Spoken	Afro-Asiatic	whipa_comb	0.5000	0.0417	0.5000	0.0417
afroasiatic_apc_106	Arabic, North Levantine Spoken	Afro-Asiatic	zipa	1.0000	0.2760	1.0000	0.2760
afroasiatic_apc_106	Arabic, North Levantine Spoken	Afro-Asiatic	zipa_large	1.0000	0.2760	1.0000	0.2760
afroasiatic_apc_107	Arabic, North Levantine Spoken	Afro-Asiatic	allophant	1.0000	0.1823	0.7500	0.1615
afroasiatic_apc_107	Arabic, North Levantine Spoken	Afro-Asiatic	allosaurus	1.2500	0.3438	1.0000	0.3438
afroasiatic_apc_107	Arabic, North Levantine Spoken	Afro-Asiatic	multipa	1.0000	0.2760	0.7500	0.2656
afroasiatic_apc_107	Arabic, North Levantine Spoken	Afro-Asiatic	powsm	1.0000	0.2760	0.7500	0.2656
afroasiatic_apc_107	Arabic, North Levantine Spoken	Afro-Asiatic	wav2vec2phoneme	1.0000	0.2760	0.7500	0.2656
afroasiatic_apc_107	Arabic, North Levantine Spoken	Afro-Asiatic	whipa	0.7500	0.4740	0.7500	0.4740
afroasiatic_apc_107	Arabic, North Levantine Spoken	Afro-Asiatic	whipa_comb	0.2500	0.0208	0.2500	0.0208
afroasiatic_apc_107	Arabic, North Levantine Spoken	Afro-Asiatic	zipa	0.7500	0.2656	0.5000	0.2552
afroasiatic_apc_107	Arabic, North Levantine Spoken	Afro-Asiatic	zipa_large	1.2500	0.3125	1.0000	0.3021
afroasiatic_apc_108	Arabic, North Levantine Spoken	Afro-Asiatic	allophant	0.0000	0.0000	0.0000	0.0000
afroasiatic_apc_108	Arabic, North Levantine Spoken	Afro-Asiatic	allosaurus	1.0000	0.6250	0.6667	0.6111
afroasiatic_apc_108	Arabic, North Levantine Spoken	Afro-Asiatic	multipa	0.0000	0.0000	0.0000	0.0000
afroasiatic_apc_108	Arabic, North Levantine Spoken	Afro-Asiatic	powsm	0.3333	0.0139	0.0000	0.0000
afroasiatic_apc_108	Arabic, North Levantine Spoken	Afro-Asiatic	wav2vec2phoneme	0.3333	0.0139	0.0000	0.0000
afroasiatic_apc_108	Arabic, North Levantine Spoken	Afro-Asiatic	whipa	0.0000	0.0000	0.0000	0.0000
afroasiatic_apc_108	Arabic, North Levantine Spoken	Afro-Asiatic	whipa_comb	0.0000	0.0000	0.0000	0.0000
afroasiatic_apc_108	Arabic, North Levantine Spoken	Afro-Asiatic	zipa	0.6667	0.0000	0.0000	0.0000
afroasiatic_apc_108	Arabic, North Levantine Spoken	Afro-Asiatic	zipa_large	0.3333	0.0139	0.0000	0.0000
afroasiatic_apc_109	Arabic, North Levantine Spoken	Afro-Asiatic	allophant	0.6667	0.3333	0.3333	0.3056
afroasiatic_apc_109	Arabic, North Levantine Spoken	Afro-Asiatic	allosaurus	0.3333	0.0139	0.0000	0.0000
afroasiatic_apc_109	Arabic, North Levantine Spoken	Afro-Asiatic	multipa	0.0000	0.0000	0.0000	0.0000
afroasiatic_apc_109	Arabic, North Levantine Spoken	Afro-Asiatic	powsm	0.3333	0.0278	0.0000	0.0000
afroasiatic_apc_109	Arabic, North Levantine Spoken	Afro-Asiatic	wav2vec2phoneme	0.6667	0.3264	0.3333	0.3125
afroasiatic_apc_109	Arabic, North Levantine Spoken	Afro-Asiatic	whipa	0.3333	0.0139	0.0000	0.0000
afroasiatic_apc_109	Arabic, North Levantine Spoken	Afro-Asiatic	whipa_comb	0.0000	0.0000	0.0000	0.0000
afroasiatic_apc_109	Arabic, North Levantine Spoken	Afro-Asiatic	zipa	0.3333	0.0139	0.0000	0.0000
afroasiatic_apc_109	Arabic, North Levantine Spoken	Afro-Asiatic	zipa_large	0.3333	0.0139	0.0000	0.0000
afroasiatic_apc_110	Arabic, North Levantine Spoken	Afro-Asiatic	allophant	0.6000	0.0375	0.4000	0.0292
afroasiatic_apc_110	Arabic, North Levantine Spoken	Afro-Asiatic	allosaurus	0.4000	0.0417	0.4000	0.0417
afroasiatic_apc_110	Arabic, North Levantine Spoken	Afro-Asiatic	multipa	0.4000	0.0500	0.4000	0.0500
afroasiatic_apc_110	Arabic, North Levantine Spoken	Afro-Asiatic	powsm	0.6000	0.0667	0.6000	0.0667
afroasiatic_apc_110	Arabic, North Levantine Spoken	Afro-Asiatic	wav2vec2phoneme	0.4000	0.0250	0.4000	0.0250
afroasiatic_apc_110	Arabic, North Levantine Spoken	Afro-Asiatic	whipa	0.4000	0.0667	0.4000	0.0583
afroasiatic_apc_110	Arabic, North Levantine Spoken	Afro-Asiatic	whipa_comb	0.6000	0.0875	0.6000	0.0875
afroasiatic_apc_110	Arabic, North Levantine Spoken	Afro-Asiatic	zipa	0.4000	0.1917	0.4000	0.1917
afroasiatic_apc_110	Arabic, North Levantine Spoken	Afro-Asiatic	zipa_large	0.4000	0.2083	0.4000	0.2083
afroasiatic_apc_111	Arabic, North Levantine Spoken	Afro-Asiatic	allophant	0.4000	0.0083	0.2000	0.0083
afroasiatic_apc_111	Arabic, North Levantine Spoken	Afro-Asiatic	allosaurus	0.8000	0.0250	0.4000	0.0167
afroasiatic_apc_111	Arabic, North Levantine Spoken	Afro-Asiatic	multipa	0.4000	0.0417	0.4000	0.0417
afroasiatic_apc_111	Arabic, North Levantine Spoken	Afro-Asiatic	powsm	0.2000	0.0083	0.2000	0.0083
afroasiatic_apc_111	Arabic, North Levantine Spoken	Afro-Asiatic	wav2vec2phoneme	0.2000	0.0167	0.2000	0.0167
afroasiatic_apc_111	Arabic, North Levantine Spoken	Afro-Asiatic	whipa	0.4000	0.0417	0.4000	0.0417
afroasiatic_apc_111	Arabic, North Levantine Spoken	Afro-Asiatic	whipa_comb	0.6000	0.0250	0.2000	0.0083
afroasiatic_apc_111	Arabic, North Levantine Spoken	Afro-Asiatic	zipa	0.0000	0.0000	0.0000	0.0000
afroasiatic_apc_111	Arabic, North Levantine Spoken	Afro-Asiatic	zipa_large	0.2000	0.0167	0.2000	0.0167
afroasiatic_apc_112	Arabic, North Levantine Spoken	Afro-Asiatic	allophant	0.6000	0.2042	0.4000	0.1958
afroasiatic_apc_112	Arabic, North Levantine Spoken	Afro-Asiatic	allosaurus	0.6000	0.1333	0.6000	0.1250
afroasiatic_apc_112	Arabic, North Levantine Spoken	Afro-Asiatic	multipa	0.6000	0.2125	0.4000	0.2042
afroasiatic_apc_112	Arabic, North Levantine Spoken	Afro-Asiatic	powsm	0.6000	0.2042	0.4000	0.1958
afroasiatic_apc_112	Arabic, North Levantine Spoken	Afro-Asiatic	wav2vec2phoneme	0.6000	0.2042	0.4000	0.1958
afroasiatic_apc_112	Arabic, North Levantine Spoken	Afro-Asiatic	whipa	0.8000	0.2375	0.6000	0.2292
afroasiatic_apc_112	Arabic, North Levantine Spoken	Afro-Asiatic	whipa_comb	0.4000	0.0167	0.2000	0.0083
afroasiatic_apc_112	Arabic, North Levantine Spoken	Afro-Asiatic	zipa	0.6000	0.2042	0.4000	0.1958
afroasiatic_apc_112	Arabic, North Levantine Spoken	Afro-Asiatic	zipa_large	0.6000	0.2125	0.4000	0.2042
afroasiatic_apc_113	Arabic, North Levantine Spoken	Afro-Asiatic	allophant	1.3333	0.3681	1.0000	0.3542
afroasiatic_apc_113	Arabic, North Levantine Spoken	Afro-Asiatic	allosaurus	1.6667	0.6597	1.3333	0.6458
afroasiatic_apc_113	Arabic, North Levantine Spoken	Afro-Asiatic	multipa	1.3333	0.3819	1.0000	0.3681
afroasiatic_apc_113	Arabic, North Levantine Spoken	Afro-Asiatic	powsm	1.3333	0.3681	1.0000	0.3542
