filename	language	family	reference_ipa
indoeuropean_asm_051.wav	Assamese	Indo-European	l ɛ s ɛ r a
indoeuropean_asm_052.wav	Assamese	Indo-European	ɡ ɛ z ɛ r ɑ
indoeuropean_asm_053.wav	Assamese	Indo-European	ã s o r
indoeuropean_asm_054.wav	Assamese	Indo-European	ã z o r
indoeuropean_asm_055.wav	Assamese	Indo-European	m i s ʊ l i ɑ
indoeuropean_asm_056.wav	Assamese	Indo-European	b i z ʊ l u a
indoeuropean_asm_057.wav	Assamese	Indo-European	ɡ u s u ɑ
indoeuropean_asm_058.wav	Assamese	Indo-European	b u z u ɑ
indoeuropean_asm_059.wav	Assamese	Indo-European	k ɑ s i
indoeuropean_asm_060.wav	Assamese	Indo-European	k ɑ z i
indoeuropean_asm_061.wav	Assamese	Indo-European	x ɑ̃ s
indoeuropean_asm_062.wav	Assamese	Indo-European	x ɑ̃ z
indoeuropean_asm_063.wav	Assamese	Indo-European	ɡ ɔ s a
indoeuropean_asm_064.wav	Assamese	Indo-European	ɡ ɔ z a
indoeuropean_asm_065.wav	Assamese	Indo-European	b ɑ n s ɑ
indoeuropean_asm_066.wav	Assamese	Indo-European	ɑ n z ɑ
indoeuropean_asm_067.wav	Assamese	Indo-European	l e s u
indoeuropean_asm_068.wav	Assamese	Indo-European	l e z u
indoeuropean_asm_069.wav	Assamese	Indo-European	x ɑ̃ s õ
indoeuropean_asm_070.wav	Assamese	Indo-European	s ɔ h ɑ
indoeuropean_asm_071.wav	Assamese	Indo-European	z ɔ h ɑ
indoeuropean_asm_072.wav	Assamese	Indo-European	s i k a
indoeuropean_asm_073.wav	Assamese	Indo-European	s a ɡ
indoeuropean_asm_074.wav	Assamese	Indo-European	z a ɡ
indoeuropean_asm_075.wav	Assamese	Indo-European	s ɔ h o a
indoeuropean_asm_076.wav	Assamese	Indo-European	z ɔ h o a
indoeuropean_asm_077.wav	Assamese	Indo-European	h o z a
indoeuropean_asm_078.wav	Assamese	Indo-European	x u z a
indoeuropean_asm_079.wav	Assamese	Indo-European	x ɔ i s j a
indoeuropean_asm_080.wav	Assamese	Indo-European	x ɔ i z j ɔ
indoeuropean_asm_081.wav	Assamese	Indo-European	ɔ x ɔ h ɔ z o ɡ
indoeuropean_asm_082.wav	Assamese	Indo-European	x ɑ z ɔ n k ɑ s ɔ n
indoeuropean_asm_083.wav	Assamese	Indo-European	s o ŋ
indoeuropean_asm_084.wav	Assamese	Indo-European	z o ŋ
turkic_azb_001.wav	Azerbaijani, South	Turkic	o x ʊ m ɑ x
turkic_azb_002.wav	Azerbaijani, South	Turkic	ʊ t̪ m ɑ x
turkic_azb_003.wav	Azerbaijani, South	Turkic	b ɑ ʃ
turkic_azb_004.wav	Azerbaijani, South	Turkic	s ɑ t͡ʃ
turkic_azb_005.wav	Azerbaijani, South	Turkic	ɡ ɑ ʃ
turkic_azb_006.wav	Azerbaijani, South	Turkic	ɡ ɤ ʊ ʃ
turkic_azb_007.wav	Azerbaijani, South	Turkic	a t̪ʰ
turkic_azb_008.wav	Azerbaijani, South	Turkic	ɑ t̪ʰ
turkic_azb_009.wav	Azerbaijani, South	Turkic	t a r
turkic_azb_010.wav	Azerbaijani, South	Turkic	t̪ o r
turkic_azb_011.wav	Azerbaijani, South	Turkic	t̪ ɑ ɹ
turkic_azb_012.wav	Azerbaijani, South	Turkic	ʃ o r
turkic_azb_013.wav	Azerbaijani, South	Turkic	z o r
turkic_azb_014.wav	Azerbaijani, South	Turkic	d ʊ z
turkic_azb_015.wav	Azerbaijani, South	Turkic	d ʏ z
turkic_azb_016.wav	Azerbaijani, South	Turkic	b ʊ z
turkic_azb_017.wav	Azerbaijani, South	Turkic	ɑ n ɑ
turkic_azb_018.wav	Azerbaijani, South	Turkic	ɑ t̪ ɑ
turkic_azb_019.wav	Azerbaijani, South	Turkic	ɑ r ɑ
turkic_azb_020.wav	Azerbaijani, South	Turkic	kʰ o ɛ ɹ
turkic_azb_021.wav	Azerbaijani, South	Turkic	kʰ a ɹ
turkic_azb_022.wav	Azerbaijani, South	Turkic	ø z
turkic_azb_023.wav	Azerbaijani, South	Turkic	ɑ z
turkic_azb_024.wav	Azerbaijani, South	Turkic	d o ʊ z
turkic_azb_025.wav	Azerbaijani, South	Turkic	ɡ ɤ z
turkic_azb_026.wav	Azerbaijani, South	Turkic	o ɹ ɑ d ɑ n
turkic_azb_027.wav	Azerbaijani, South	Turkic	h ɑ ɹ d ɑ n
turkic_azb_028.wav	Azerbaijani, South	Turkic	b ʊ ɹ ɑ d ɑ n
turkic_azb_029.wav	Azerbaijani, South	Turkic	ɣ ɤ ɹ m ɑ x
turkic_azb_030.wav	Azerbaijani, South	Turkic	ɣ ʏ l m ɑ x
turkic_azb_031.wav	Azerbaijani, South	Turkic	s ɑ t͡ʃ m ɑ x
turkic_azb_032.wav	Azerbaijani, South	Turkic	ɣ ɑ ʃ m a x
turkic_azb_033.wav	Azerbaijani, South	Turkic	ɑ t͡ʃ m ɑ x
turkic_azb_034.wav	Azerbaijani, South	Turkic	ʃ i ʃ m ɑ x
turkic_azb_035.wav	Azerbaijani, South	Turkic	ɪ ʃ ʃ m ɑ x
turkic_azb_036.wav	Azerbaijani, South	Turkic	j ɑ t̪ m ɑ x
turkic_azb_037.wav	Azerbaijani, South	Turkic	j ɛ ɹ t̪ l̩ m ɑ x
turkic_azb_038.wav	Azerbaijani, South	Turkic	j ɛ m ɑ x
turkic_azb_039.wav	Azerbaijani, South	Turkic	ɣ ɑ ʃ m ɑ x
turkic_azb_040.wav	Azerbaijani, South	Turkic	ɣ ɑ ʃ ɛ t̪ʰ m ɑ x
turkic_azb_041.wav	Azerbaijani, South	Turkic	ø l m ɑ x
turkic_azb_042.wav	Azerbaijani, South	Turkic	ɑ l m ɑ x
turkic_azb_043.wav	Azerbaijani, South	Turkic	b ɑ s m ɑ x
turkic_azb_044.wav	Azerbaijani, South	Turkic	b ɑ ʃ m ɑ x
turkic_azb_045.wav	Azerbaijani, South	Turkic	s ɑ ʃ m ɑ x
turkic_azb_046.wav	Azerbaijani, South	Turkic	s ɛ t͡ʃ m a x
turkic_azb_047.wav	Azerbaijani, South	Turkic	b ɛ l a
turkic_azb_048.wav	Azerbaijani, South	Turkic	ɛ l a
turkic_azb_049.wav	Azerbaijani, South	Turkic	j ɑ
turkic_azb_050.wav	Azerbaijani, South	Turkic	t̪ʰ ɑ
turkic_azb_051.wav	Azerbaijani, South	Turkic	a l
turkic_azb_052.wav	Azerbaijani, South	Turkic	n ɑ d i ɹ
turkic_azb_053.wav	Azerbaijani, South	Turkic	n ɑ ʃ ɪ ɹ
turkic_azb_054.wav	Azerbaijani, South	Turkic	ɡ y l
turkic_azb_055.wav	Azerbaijani, South	Turkic	i x b ɑ ɹ
turkic_azb_056.wav	Azerbaijani, South	Turkic	ɪ x t ɑ ɹ
mande_bam_001.wav	Bamanankan	Mande	d a a
mande_bam_002.wav	Bamanankan	Mande	d ã
mande_bam_003.wav	Bamanankan	Mande	d e
mande_bam_004.wav	Bamanankan	Mande	d ẽ ẽ
mande_bam_005.wav	Bamanankan	Mande	d ɛ
mande_bam_006.wav	Bamanankan	Mande	d ɛ ɛ
mande_bam_007.wav	Bamanankan	Mande	d i
mande_bam_008.wav	Bamanankan	Mande	d ĩ ɡ ɛ ɛ
mande_bam_009.wav	Bamanankan	Mande	d ɔ
mande_bam_010.wav	Bamanankan	Mande	d ɔ̃
mande_bam_011.wav	Bamanankan	Mande	d o o
mande_bam_012.wav	Bamanankan	Mande	d õ õ
mande_bam_013.wav	Bamanankan	Mande	d u u
mande_bam_014.wav	Bamanankan	Mande	d ũ
mande_bam_015.wav	Bamanankan	Mande	b ã
mande_bam_016.wav	Bamanankan	Mande	p ã
mande_bam_017.wav	Bamanankan	Mande	d ã
mande_bam_018.wav	Bamanankan	Mande	t ã
mande_bam_019.wav	Bamanankan	Mande	ɡ ã
mande_bam_020.wav	Bamanankan	Mande	k ã ã
mande_bam_021.wav	Bamanankan	Mande	s ã ɡ a a
mande_bam_022.wav	Bamanankan	Mande	z ã ɡ a
mande_bam_023.wav	Bamanankan	Mande	s i n ĩ
mande_bam_024.wav	Bamanankan	Mande	ʃ i ɲ ɛ ɛ
mande_bam_025.wav	Bamanankan	Mande	t͡ʃ a
mande_bam_026.wav	Bamanankan	Mande	d͡ʒ ã ã
mande_bam_027.wav	Bamanankan	Mande	j ã
mande_bam_028.wav	Bamanankan	Mande	w a
mande_bam_029.wav	Bamanankan	Mande	n a a
mande_bam_030.wav	Bamanankan	Mande	m a a
mande_bam_031.wav	Bamanankan	Mande	ɲ a a
mande_bam_032.wav	Bamanankan	Mande	ŋ a n a a
mande_bam_033.wav	Bamanankan	Mande	k ɔ l ɔ ɔ
mande_bam_034.wav	Bamanankan	Mande	k ɔ r ɔ ɔ
mande_bam_035.wav	Bamanankan	Mande	b u r u u
mande_bam_036.wav	Bamanankan	Mande	m b u r u u
mande_bam_037.wav	Bamanankan	Mande	p ã
mande_bam_038.wav	Bamanankan	Mande	m p ã ã
mande_bam_039.wav	Bamanankan	Mande	t ɔ̃ ɔ̃
mande_bam_040.wav	Bamanankan	Mande	n t ɔ̃ ɔ̃
mande_bam_041.wav	Bamanankan	Mande	f i r i f i r i i
mande_bam_042.wav	Bamanankan	Mande	n f i r ĩ f i r ĩ ĩ
mande_bam_043.wav	Bamanankan	Mande	ɡ ɔ m ɛ ɛ
mande_bam_044.wav	Bamanankan	Mande	ŋ ɔ m ɔ ɔ
mande_bam_045.wav	Bamanankan	Mande	ŋ ɡ ɔ n ɔ ɔ
mande_bam_046.wav	Bamanankan	Mande	k ɔ l i i
mande_bam_047.wav	Bamanankan	Mande	n k ɔ l i i
mande_bam_048.wav	Bamanankan	Mande	s a r a a
mande_bam_049.wav	Bamanankan	Mande	n s a r ã s a r a n ĩ ĩ
mande_bam_050.wav	Bamanankan	Mande	n z ɛ ɡ ɛ n ɛ ɛ
mande_bam_051.wav	Bamanankan	Mande	t͡ʃ ɔ̃ k ɔ
mande_bam_052.wav	Bamanankan	Mande	n ʃ ɔ ɡ ɔ̃ ɔ̃
mande_bam_053.wav	Bamanankan	Mande	k ɔ r ɔ ɔ
mande_bam_054.wav	Bamanankan	Mande	k ɔ l ɛ ɛ
mande_bam_055.wav	Bamanankan	Mande	k o l o o
mande_bam_056.wav	Bamanankan	Mande	d o l ẽ ẽ
mande_bam_057.wav	Bamanankan	Mande	d͡ʒ ɛ ɡ ɛ ɛ
mande_bam_058.wav	Bamanankan	Mande	t͡ʃ ɛ r ɔ ɔ
mande_bam_059.wav	Bamanankan	Mande	d͡ʒ e l e e
mande_bam_060.wav	Bamanankan	Mande	k u n ũ
mande_bam_061.wav	Bamanankan	Mande	k u n ũ
mande_bam_062.wav	Bamanankan	Mande	k u n ũ
mande_bam_063.wav	Bamanankan	Mande	k o
mande_bam_064.wav	Bamanankan	Mande	k o
mande_bam_065.wav	Bamanankan	Mande	d ã
mande_bam_066.wav	Bamanankan	Mande	d ã
mande_bam_067.wav	Bamanankan	Mande	k a l ã
mande_bam_068.wav	Bamanankan	Mande	k a l ã ã
mande_bam_069.wav	Bamanankan	Mande	k ɔ n ɔ
atlanticcongo_bem_001.wav	Bemba	Atlantic-Congo	ŋ a n a
atlanticcongo_bem_002.wav	Bemba	Atlantic-Congo	ŋ a ŋ a
atlanticcongo_bem_003.wav	Bemba	Atlantic-Congo	l a β a
atlanticcongo_bem_004.wav	Bemba	Atlantic-Congo	u m a l a
atlanticcongo_bem_005.wav	Bemba	Atlantic-Congo	w e n d e
atlanticcongo_bem_006.wav	Bemba	Atlantic-Congo	u k u w a
atlanticcongo_bem_007.wav	Bemba	Atlantic-Congo	i n ʃ i k u
atlanticcongo_bem_008.wav	Bemba	Atlantic-Congo	i n ʃ i t a
atlanticcongo_bem_009.wav	Bemba	Atlantic-Congo	i m i t i
atlanticcongo_bem_010.wav	Bemba	Atlantic-Congo	e t͡ʃ o
atlanticcongo_bem_011.wav	Bemba	Atlantic-Congo	l e m b a
atlanticcongo_bem_012.wav	Bemba	Atlantic-Congo	t w e n d e
atlanticcongo_bem_013.wav	Bemba	Atlantic-Congo	u m u t i
atlanticcongo_bem_014.wav	Bemba	Atlantic-Congo	u m u l i l o
atlanticcongo_bem_015.wav	Bemba	Atlantic-Congo	u m ʊ n t u
atlanticcongo_bem_016.wav	Bemba	Atlantic-Congo	u m ʊ t i
atlanticcongo_bem_017.wav	Bemba	Atlantic-Congo	o w e
atlanticcongo_bem_018.wav	Bemba	Atlantic-Congo	m o n a
atlanticcongo_bem_019.wav	Bemba	Atlantic-Congo	β w a t o
atlanticcongo_bem_020.wav	Bemba	Atlantic-Congo	a m a n i
atlanticcongo_bem_021.wav	Bemba	Atlantic-Congo	p a p a t a
atlanticcongo_bem_022.wav	Bemba	Atlantic-Congo	t a t a
atlanticcongo_bem_023.wav	Bemba	Atlantic-Congo	a ɪ l e
atlanticcongo_bem_024.wav	Bemba	Atlantic-Congo	m a ɪ l o
atlanticcongo_bem_025.wav	Bemba	Atlantic-Congo	n d a ɪ
atlanticcongo_bem_026.wav	Bemba	Atlantic-Congo	u m u l i l o n a u ʃ i m a k a l e
indoeuropean_ben_001.wav	Bengali	Indo-European	a d̪ i
indoeuropean_ben_002.wav	Bengali	Indo-European	b o n̪ a
indoeuropean_ben_003.wav	Bengali	Indo-European	d̪ o ʃ i
indoeuropean_ben_004.wav	Bengali	Indo-European	t̪ u l o
indoeuropean_ben_005.wav	Bengali	Indo-European	t̪ u lː o
indoeuropean_ben_006.wav	Bengali	Indo-European	kʰ u b
indoeuropean_ben_007.wav	Bengali	Indo-European	m a kʰ a
indoeuropean_ben_008.wav	Bengali	Indo-European	l a k
indoeuropean_ben_009.wav	Bengali	Indo-European	kʰ a l
indoeuropean_ben_010.wav	Bengali	Indo-European	ʃ u k
indoeuropean_ben_011.wav	Bengali	Indo-European	p ɔ ɽ a
indoeuropean_ben_012.wav	Bengali	Indo-European	p ɔ ɾ a
indoeuropean_ben_013.wav	Bengali	Indo-European	ʃ a ɽ a
indoeuropean_ben_014.wav	Bengali	Indo-European	t͡ʃʰ i t
indoeuropean_ben_015.wav	Bengali	Indo-European	t͡ʃʰ ĩ t
indoeuropean_ben_016.wav	Bengali	Indo-European	e o
indoeuropean_ben_017.wav	Bengali	Indo-European	ẽ o
indoeuropean_ben_018.wav	Bengali	Indo-European	t æ k o
indoeuropean_ben_019.wav	Bengali	Indo-European	t æ̃ k o
indoeuropean_ben_020.wav	Bengali	Indo-European	ʃ a ʃ
indoeuropean_ben_021.wav	Bengali	Indo-European	ʃ ã ʃ
indoeuropean_ben_022.wav	Bengali	Indo-European	b ɔ t i
indoeuropean_ben_023.wav	Bengali	Indo-European	b ɔ̃ t i
indoeuropean_ben_024.wav	Bengali	Indo-European	k u ɽ i
indoeuropean_ben_025.wav	Bengali	Indo-European	k ũ ɽ i
indoeuropean_ben_026.wav	Bengali	Indo-European	ĩ m o n̪
indoeuropean_ben_027.wav	Bengali	Indo-European	p ɾ ẽ m
indoeuropean_ben_028.wav	Bengali	Indo-European	k æ̃ n̪ o
indoeuropean_ben_029.wav	Bengali	Indo-European	ɔ̃ ŋ o
indoeuropean_ben_030.wav	Bengali	Indo-European	n̪ õ n̪ a
indoeuropean_ben_031.wav	Bengali	Indo-European	t͡ʃ ũ n̪
indoeuropean_ben_032.wav	Bengali	Indo-European	p a i
indoeuropean_ben_033.wav	Bengali	Indo-European	p a e
indoeuropean_ben_034.wav	Bengali	Indo-European	p aː e
indoeuropean_ben_035.wav	Bengali	Indo-European	n̪ a o
indoeuropean_ben_036.wav	Bengali	Indo-European	ʃ o
indoeuropean_ben_037.wav	Bengali	Indo-European	a i
indoeuropean_ben_038.wav	Bengali	Indo-European	a e
atlanticcongo_bfd_001.wav	Bafut	Atlantic-Congo	a b o
atlanticcongo_bfd_002.wav	Bafut	Atlantic-Congo	a t i
atlanticcongo_bfd_003.wav	Bafut	Atlantic-Congo	a t̠ ʃ a ʔ ə
atlanticcongo_bfd_004.wav	Bafut	Atlantic-Congo	a d i
atlanticcongo_bfd_005.wav	Bafut	Atlantic-Congo	a d̠ ʒ õ
atlanticcongo_bfd_006.wav	Bafut	Atlantic-Congo	ŋ ɡ a ŋ
atlanticcongo_bfd_007.wav	Bafut	Atlantic-Congo	a n y m o j i
atlanticcongo_bfd_008.wav	Bafut	Atlantic-Congo	a n y n u j i
atlanticcongo_bfd_009.wav	Bafut	Atlantic-Congo	a n y ɲ a j i
atlanticcongo_bfd_010.wav	Bafut	Atlantic-Congo	n ɔ ŋ ə
atlanticcongo_bfd_011.wav	Bafut	Atlantic-Congo	a f u
atlanticcongo_bfd_012.wav	Bafut	Atlantic-Congo	a z i
atlanticcongo_bfd_013.wav	Bafut	Atlantic-Congo	a ɣ ɯ
atlanticcongo_bfd_014.wav	Bafut	Atlantic-Congo	a j a
atlanticcongo_bfd_015.wav	Bafut	Atlantic-Congo	a l o
atlanticcongo_bfd_016.wav	Bafut	Atlantic-Congo	a f r u
atlanticcongo_bfd_017.wav	Bafut	Atlantic-Congo	a n y b w i
atlanticcongo_bfd_018.wav	Bafut	Atlantic-Congo	a t w i
atlanticcongo_bfd_019.wav	Bafut	Atlantic-Congo	a n y ŋ ɡ w e j i
atlanticcongo_bfd_020.wav	Bafut	Atlantic-Congo	a n y n w i
atlanticcongo_bfd_021.wav	Bafut	Atlantic-Congo	a ŋ w i n ø
atlanticcongo_bfd_022.wav	Bafut	Atlantic-Congo	a s w i
atlanticcongo_bfd_023.wav	Bafut	Atlantic-Congo	a k a ŋ z w i n y
atlanticcongo_bfd_024.wav	Bafut	Atlantic-Congo	a l w i n
dravidian_bfq_001.wav	Badaga	Dravidian	n oː
dravidian_bfq_002.wav	Badaga	Dravidian	p o
dravidian_bfq_003.wav	Badaga	Dravidian	m o˞ e˞
dravidian_bfq_004.wav	Badaga	Dravidian	h o˞ e˞
dravidian_bfq_005.wav	Badaga	Dravidian	k o˞ e˞
dravidian_bfq_006.wav	Badaga	Dravidian	k a˞ e˞
dravidian_bfq_007.wav	Badaga	Dravidian	a˞ e˞
dravidian_bfq_008.wav	Badaga	Dravidian	k o ɡ a
dravidian_bfq_009.wav	Badaga	Dravidian	a e
dravidian_bfq_010.wav	Badaga	Dravidian	k aː s u
dravidian_bfq_011.wav	Badaga	Dravidian	k a ʃ u
dravidian_bfq_012.wav	Badaga	Dravidian	b eː
dravidian_bfq_013.wav	Badaga	Dravidian	b e˞
dravidian_bfq_014.wav	Badaga	Dravidian	b e
dravidian_bfq_015.wav	Badaga	Dravidian	h uː
dravidian_bfq_016.wav	Badaga	Dravidian	h u
dravidian_bfq_017.wav	Badaga	Dravidian	h u j
dravidian_bfq_018.wav	Badaga	Dravidian	u j
dravidian_bfq_019.wav	Badaga	Dravidian	h u j
dravidian_bfq_020.wav	Badaga	Dravidian	k a e
dravidian_bfq_021.wav	Badaga	Dravidian	p aː i
dravidian_bfq_022.wav	Badaga	Dravidian	b eː
dravidian_bfq_023.wav	Badaga	Dravidian	k aː s u
dravidian_bfq_024.wav	Badaga	Dravidian	aː e
dravidian_bfq_025.wav	Badaga	Dravidian	a˞ e˞
dravidian_bfq_026.wav	Badaga	Dravidian	n o˞
dravidian_bfq_027.wav	Badaga	Dravidian	p oː
dravidian_bfq_028.wav	Badaga	Dravidian	t o
dravidian_bfq_029.wav	Badaga	Dravidian	k o˞ e˞
dravidian_bfq_030.wav	Badaga	Dravidian	h uː
dravidian_bfq_031.wav	Badaga	Dravidian	h u˞
dravidian_bfq_032.wav	Badaga	Dravidian	h u j
austronesian_bhk_001.wav	Bicolano, Albay	Austronesian	b u r aː b u n
austronesian_bhk_002.wav	Bicolano, Albay	Austronesian	b u b u n
austronesian_bhk_003.wav	Bicolano, Albay	Austronesian	s a l o ɡ
austronesian_bhk_004.wav	Bicolano, Albay	Austronesian	p a ŋ p a w
austronesian_bhk_005.wav	Bicolano, Albay	Austronesian	l u ɡ t a ʔ
austronesian_bhk_006.wav	Bicolano, Albay	Austronesian	b a ʔ
austronesian_bhk_007.wav	Bicolano, Albay	Austronesian	t a ɡ d o ʔ
austronesian_bhk_008.wav	Bicolano, Albay	Austronesian	m a m a r a
austronesian_bhk_009.wav	Bicolano, Albay	Austronesian	l a ŋ o j
austronesian_bhk_010.wav	Bicolano, Albay	Austronesian	b uː s o
austronesian_bhk_011.wav	Bicolano, Albay	Austronesian	b a ŋ k a ʔ
austronesian_bhk_012.wav	Bicolano, Albay	Austronesian	t u l a j
austronesian_bhk_013.wav	Bicolano, Albay	Austronesian	d a ɡ a ʔ
austronesian_bhk_014.wav	Bicolano, Albay	Austronesian	b ə l u d b oː l u d
austronesian_bhk_015.wav	Bicolano, Albay	Austronesian	b ə l u d
austronesian_bhk_016.wav	Bicolano, Albay	Austronesian	d a ɡ a ʔ
austronesian_bhk_017.wav	Bicolano, Albay	Austronesian	ʔ a l p o ɡ
austronesian_bhk_018.wav	Bicolano, Albay	Austronesian	ʔ a m j a n
austronesian_bhk_019.wav	Bicolano, Albay	Austronesian	ʔ a r aː d o
austronesian_bhk_020.wav	Bicolano, Albay	Austronesian	p aː l a
austronesian_bhk_021.wav	Bicolano, Albay	Austronesian	k a m aː t i s
austronesian_bhk_022.wav	Bicolano, Albay	Austronesian	t a b aː k o ʔ
austronesian_bhk_023.wav	Bicolano, Albay	Austronesian	m a m a ʔ
austronesian_bhk_024.wav	Bicolano, Albay	Austronesian	s i ɡ a r i l j o
austronesian_bhk_025.wav	Bicolano, Albay	Austronesian	p i p a
austronesian_bhk_026.wav	Bicolano, Albay	Austronesian	p a n
austronesian_bhk_027.wav	Bicolano, Albay	Austronesian	ʔ a r iː n a
austronesian_bhk_028.wav	Bicolano, Albay	Austronesian	m a ɡ l u t o ʔ
austronesian_bhk_029.wav	Bicolano, Albay	Austronesian	k u s iː n a
austronesian_bhk_030.wav	Bicolano, Albay	Austronesian	m a ɡ p a k u l a t k a ɡ a ʔ
austronesian_bhk_031.wav	Bicolano, Albay	Austronesian	k a k a p t a n
austronesian_bhk_032.wav	Bicolano, Albay	Austronesian	t i n iː d o r
austronesian_bhk_033.wav	Bicolano, Albay	Austronesian	k u t s aː r a ʔ
atlanticcongo_bin_001.wav	Edo	Atlantic-Congo	o p i a
atlanticcongo_bin_002.wav	Edo	Atlantic-Congo	o k͡p i a
atlanticcongo_bin_003.wav	Edo	Atlantic-Congo	ɔ b a
atlanticcongo_bin_004.wav	Edo	Atlantic-Congo	ɔ ɡ͡b a
atlanticcongo_bin_005.wav	Edo	Atlantic-Congo	a t a
atlanticcongo_bin_006.wav	Edo	Atlantic-Congo	a d a
atlanticcongo_bin_007.wav	Edo	Atlantic-Congo	a k o
atlanticcongo_bin_008.wav	Edo	Atlantic-Congo	o ɡ i
atlanticcongo_bin_009.wav	Edo	Atlantic-Congo	e m a
atlanticcongo_bin_010.wav	Edo	Atlantic-Congo	o n a
atlanticcongo_bin_011.wav	Edo	Atlantic-Congo	i ɲ a
atlanticcongo_bin_012.wav	Edo	Atlantic-Congo	a ŋ w a a
atlanticcongo_bin_013.wav	Edo	Atlantic-Congo	ɛ f ɛ
atlanticcongo_bin_014.wav	Edo	Atlantic-Congo	e w a
atlanticcongo_bin_015.wav	Edo	Atlantic-Congo	e ʋ a
atlanticcongo_bin_016.wav	Edo	Atlantic-Congo	e v a
atlanticcongo_bin_017.wav	Edo	Atlantic-Congo	ɛ s e i
atlanticcongo_bin_018.wav	Edo	Atlantic-Congo	ɛ z ɛ
atlanticcongo_bin_019.wav	Edo	Atlantic-Congo	o x a
atlanticcongo_bin_020.wav	Edo	Atlantic-Congo	o ɣ o
atlanticcongo_bin_021.wav	Edo	Atlantic-Congo	o h a
atlanticcongo_bin_022.wav	Edo	Atlantic-Congo	a l a z i
atlanticcongo_bin_023.wav	Edo	Atlantic-Congo	a ɹ̝ a
atlanticcongo_bin_024.wav	Edo	Atlantic-Congo	a ɹ a b a
austroasiatic_brv_001.wav	Bruu	Austroasiatic	k a i ʔ
austroasiatic_brv_002.wav	Bruu	Austroasiatic	m p a i
austroasiatic_brv_003.wav	Bruu	Austroasiatic	n t s a iː
austroasiatic_brv_004.wav	Bruu	Austroasiatic	k ʌ̤ h
austroasiatic_brv_005.wav	Bruu	Austroasiatic	k ɔ h
austroasiatic_brv_006.wav	Bruu	Austroasiatic	k o h
austroasiatic_brv_007.wav	Bruu	Austroasiatic	k ɑ h
austroasiatic_brv_008.wav	Bruu	Austroasiatic	p a t n
austroasiatic_brv_009.wav	Bruu	Austroasiatic	k r aː k ŋ
austroasiatic_brv_010.wav	Bruu	Austroasiatic	t ɕ a t
austroasiatic_brv_011.wav	Bruu	Austroasiatic	t ɕ a p m
austroasiatic_brv_012.wav	Bruu	Austroasiatic	k iː t
austroasiatic_brv_013.wav	Bruu	Austroasiatic	k a̤ i ʔ
austroasiatic_brv_014.wav	Bruu	Austroasiatic	m p a̤ i
austroasiatic_brv_015.wav	Bruu	Austroasiatic	n t s a̤ i ʔ
austroasiatic_brv_016.wav	Bruu	Austroasiatic	k a̤ h
austroasiatic_brv_017.wav	Bruu	Austroasiatic	k r ɔ̤ h
austroasiatic_brv_018.wav	Bruu	Austroasiatic	k r o̤ː h
austroasiatic_brv_019.wav	Bruu	Austroasiatic	p a̤ t n
austroasiatic_brv_020.wav	Bruu	Austroasiatic	k r a̤ k ŋ
austroasiatic_brv_021.wav	Bruu	Austroasiatic	t ɕ a p m
austroasiatic_brv_022.wav	Bruu	Austroasiatic	k i̤ː t
austroasiatic_brv_023.wav	Bruu	Austroasiatic	t a h
austroasiatic_brv_024.wav	Bruu	Austroasiatic	t ɛ h
austroasiatic_brv_025.wav	Bruu	Austroasiatic	t eː ʔ
austroasiatic_brv_026.wav	Bruu	Austroasiatic	t u ʔ
austroasiatic_brv_027.wav	Bruu	Austroasiatic	t o ʔ
austroasiatic_brv_028.wav	Bruu	Austroasiatic	t a i
austroasiatic_brv_029.wav	Bruu	Austroasiatic	t iː a
austroasiatic_brv_030.wav	Bruu	Austroasiatic	t oː t n
austroasiatic_brv_031.wav	Bruu	Austroasiatic	t uː t n
austroasiatic_brv_032.wav	Bruu	Austroasiatic	t uː a k ŋ
austroasiatic_brv_033.wav	Bruu	Austroasiatic	t uː a ʔ
austroasiatic_brv_034.wav	Bruu	Austroasiatic	t iː h
austroasiatic_brv_035.wav	Bruu	Austroasiatic	p ɤː p m
austroasiatic_brv_036.wav	Bruu	Austroasiatic	t a̤ h
austroasiatic_brv_037.wav	Bruu	Austroasiatic	t ṳ h
austroasiatic_brv_038.wav	Bruu	Austroasiatic	t o̤ h
austroasiatic_brv_039.wav	Bruu	Austroasiatic	t a̤ i
austroasiatic_brv_040.wav	Bruu	Austroasiatic	t i̤ː a
austroasiatic_brv_041.wav	Bruu	Austroasiatic	t o̤ː t n
austroasiatic_brv_042.wav	Bruu	Austroasiatic	t ɯ̤ p
austroasiatic_brv_043.wav	Bruu	Austroasiatic	t uː a k ŋ
austroasiatic_brv_044.wav	Bruu	Austroasiatic	t ṳː a
austroasiatic_brv_045.wav	Bruu	Austroasiatic	t i̤ː
kru_bsq_001.wav	Bassa	Kru	s u
kru_bsq_002.wav	Bassa	Kru	z uː
kru_bsq_003.wav	Bassa	Kru	v ɛ̃
kru_bsq_004.wav	Bassa	Kru	h ɔ
kru_bsq_005.wav	Bassa	Kru	h w ɔ
kru_bsq_006.wav	Bassa	Kru	h w i e
kru_bsq_007.wav	Bassa	Kru	x w l i
kru_bsq_008.wav	Bassa	Kru	d͡ʒ e
kru_bsq_009.wav	Bassa	Kru	t͡ʃ a
kru_bsq_010.wav	Bassa	Kru	w a
